"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
2842,310,317.5,"[C19H23N2Na]+",302.17534,"C19H23N2_M+Na",NA,NA,NA,NA,52129.234375,55054.265625,70243.0703125,53718.08984375,70227.0546875,76354.4296875,67404.21875,76450.1796875,89498.78125,86778.84375,71537.71875,97496.2109375,57148.3203125,69434.6875,74493.375,89170.859375,92334.1953125,87260.65625,31602.365234375,88751.8359375,95099.1484375,118652.828125,19578.65625,110391.8671875,45920.7421875,98950.703125,43660.56640625,60292.30859375,45835.95703125,NA,54899.8671875,100998.9453125,13359.4326171875,50229.265625,38866.8828125,67703.6796875,72057.8515625,NA,33287.02734375,37148.0703125,49466.80078125,87745.1484375,67937.125,29593.712890625,64176.16796875,53976.32421875,63968.70703125,52388.26953125,81347.2421875,62174.40625,108715.0078125,106594.15625,64864.4609375
2843,320,330,"[C16H32NO4]+",302.23258,"C16H28O4_M+NH4; C16H31NO4_M+H",NA,NA,NA,NA,98043.71875,100874.3359375,103740.71875,112712.0625,118990.296875,107259.8984375,96176.546875,104134.03125,91209.390625,78763.7421875,64942.171875,52171.359375,57968.62890625,50254.4375,284098.8125,200936.265625,236206.765625,415875.65625,419800.9375,111506.765625,210298.546875,53498.82421875,72329.296875,30291.234375,75151.5625,79927.8359375,97014.421875,86281.9296875,40432.26171875,89062.71875,83310.265625,96878.328125,67667.75,72321.4140625,44932.02734375,207323.765625,81261.765625,30676.216796875,46330.08203125,15372.873046875,55841.765625,35655.1328125,30410.658203125,23900.373046875,23839.384765625,103906.3046875,149368.953125,144264.046875,303576.0625,25549.03125,29981.423828125,33176.140625,30911.533203125
2844,355,375,"[C15H28NO5]+",302.1962,"C15H24O5_M+NH4; C15H27NO5_M+H",4341.3701171875,5433.970703125,NA,3371.9873046875,103698.453125,96597.4609375,107333.296875,96430.2734375,111467.2109375,112002.765625,117576.390625,110018.9609375,99290.9140625,94716.6015625,80065.296875,83917.15625,77874.59375,76435.75,17355.6875,16949.822265625,8050.76904296875,64219.3984375,34095.05859375,7322.43701171875,19724.783203125,151013.453125,412961.90625,127191.2421875,365122.75,56831.49609375,110770.125,102583.9453125,47260.76953125,32767.5234375,20826.869140625,22148.40625,56675.8203125,41211.53125,48705.0859375,74502.5859375,30327.73046875,115173.4921875,142809.078125,116517.3046875,167534.3125,149311.484375,140301.9375,134391.375,47293.72265625,37190.33984375,40607.4140625,39843.3046875,69526.578125,254935.21875,270892.75,140838.421875,190060.453125
2845,251.23764919998,264.266053632,"[C18H40NO2]+",302.30536,"C18H39NO2_M+H; C18H36O2_M+NH4",19191.8828125,20901.34375,8257.318359375,12541.1357421875,452379.125,492221.09375,495357.78125,576366.6875,537848,567321.5,565278.0625,626054.375,652648.3125,702821.375,723174.0625,705838.125,755243.3125,771533.375,232903.8125,831361.9375,678483.125,523787.375,132584.40625,64804.8203125,501001.125,999541.1875,321461.375,911655.25,687657.4375,828811.875,11897.5283203125,125120.6171875,335195.28125,12072.376953125,298922.03125,14105.298828125,299566.375,33897.7734375,12472.4736328125,16196.9853515625,19456.32421875,212134.046875,527228.6875,529987.8125,220696.78125,434145.875,2137595.5,5887447.5,187423.578125,210638.15625,258741.546875,123821.6171875,190281.015625,82435.3828125,428035.8125,1624120,1303058
2846,264.266053632,288.94700372802,"[C18H40NO2]+",302.30536,"C18H39NO2_M+H; C18H36O2_M+NH4",19191.8828125,18603.40234375,10122.1103515625,12541.1357421875,452379.125,492221.09375,495357.78125,576366.6875,537848,567321.5,565278.0625,626054.375,652648.3125,702821.375,723174.0625,705838.125,755243.3125,771533.375,232903.8125,831361.9375,678483.125,523787.375,132584.40625,64804.8203125,501001.125,999541.1875,321461.375,911655.25,687657.4375,828811.875,14335.50390625,125120.6171875,335195.28125,30848.560546875,55603.890625,14105.298828125,14155.953125,35510.9375,21541.78515625,46738.671875,27166.19921875,23015.8203125,527228.6875,529987.8125,220696.78125,434145.875,2137595.5,5887447.5,187423.578125,210638.15625,258741.546875,123821.6171875,190281.015625,82435.3828125,428035.8125,1624120,1303058
2848,52.5,70,"[C20H31O2]+",303.23186,"C20H30O2_M+H; C20H32O3_M+H-H2O",109682.2734375,106309.109375,NA,40342.5625,78493.9296875,101719.6640625,134930.75,142345.828125,156379.796875,184450.46875,194945.046875,232490.328125,290187.5,321644.21875,389124.03125,393898.21875,433509.6875,365533.40625,36651.203125,44292.99609375,20325.509765625,18450.212890625,36062.55078125,25801.7109375,25065.169921875,87121.6640625,26570.62109375,169009.828125,30452.17578125,18160.638671875,28261.279296875,15234.4091796875,14954.181640625,35304.5,23442.75,28644.4296875,19525.970703125,24246.0234375,22226.603515625,15127.6728515625,NA,25649.83203125,51322.04296875,27973.701171875,18988.484375,22068.326171875,26310.509765625,24144.056640625,17728.357421875,37024.015625,31533.865234375,13960.015625,25943.2734375,14694.0703125,21352.193359375,23736.845703125,23039.1484375
2849,67.5,75,"[C15H16ClN4O]+",303.10071,"C15H12ClN3O_M+NH4",NA,NA,NA,NA,9111.6025390625,15601.251953125,9063.9404296875,10222.1025390625,13475.1279296875,13833.2451171875,10623.982421875,10005.8017578125,11869.98046875,8329.947265625,12895.4501953125,15279.3310546875,17670.921875,16659.20703125,NA,NA,NA,NA,NA,NA,NA,22527.802734375,75732.40625,10155,NA,20607,9633.3193359375,NA,NA,NA,7890.27880859375,NA,NA,NA,NA,NA,NA,38448.48828125,NA,140604.25,NA,NA,NA,NA,NA,36112.65234375,68113.78125,33629.95703125,NA,45400.35546875,NA,NA,NA
2850,142.5,150,"[C12H21N3O4S]+",303.12473,"C12H20N3O4S_M+H",NA,NA,NA,NA,8160.13623046875,7470.130859375,13075.4873046875,10485.7763671875,9351.03515625,12087.265625,12864.9921875,17440.69921875,10109.51953125,9618.51171875,13168.080078125,8199.5654296875,6347.8974609375,9302.6796875,15475.1591796875,11536.083984375,15208.7373046875,7314.9130859375,10545.7841796875,9545.888671875,10790.611328125,7676.1591796875,13562.814453125,8452.7548828125,8121.8212890625,9245.875,8859.3447265625,7409.3935546875,12447.033203125,8740.43359375,16666.322265625,7416.81591796875,12047.3134765625,12297.8134765625,8204.384765625,15448.4111328125,15604.5166015625,10448.498046875,8937.689453125,14753.6318359375,12233.7822265625,11405.0107421875,NA,7037.44140625,7319.708984375,8506.958984375,10409.7578125,12079.2294921875,5853.7412109375,8865.8486328125,10255.0986328125,5188.681640625,6651.69091796875
2851,305,335,"[C10H19N6O5]+",303.14114,"C10H15N5O5_M+NH4",17600.48046875,12832.458984375,NA,10451.505859375,71310.8125,107068.34375,117764.15625,106861.4765625,112984.875,121506.015625,103214.5625,112411.3203125,103467.5,104515.375,100014.0859375,102975.921875,89917.4765625,96894.7109375,102223.2578125,107369.3046875,161345.53125,139401.390625,163504.4375,153377.234375,231090.671875,110838.7890625,86092.9296875,92170.1328125,85328.4296875,100834.9375,71201.6171875,87142.3671875,113589.734375,100545.0625,111517.3359375,95924.3125,134147.453125,133879.03125,109122.90625,130716.3515625,63106.0234375,113120.0859375,113370.5546875,112412.5078125,173122.953125,91275.9375,171967.171875,64527.83203125,105212.140625,99918.8359375,101175.109375,116628.75,70972.9921875,75562.515625,131108.71875,128251.484375,67900.515625
2852,95,110,"[C11H23N6O4]+",303.17753,"C11H22N6O4_M+H",6442.5009765625,NA,NA,NA,8121.67626953125,17044.458984375,13488.7265625,15705.7587890625,15067.4580078125,13523.8125,14879.201171875,20262.859375,16389.31640625,16078.8369140625,19474.3515625,16182.6845703125,18021.568359375,16894.287109375,17944.822265625,12028.7548828125,17596.607421875,16668.361328125,14657.7060546875,13134.55859375,25548.17578125,12748.9697265625,12659.9560546875,14638.11328125,13401.63671875,11320.7353515625,13587.720703125,10476.990234375,13195.259765625,11431.8720703125,12268.2724609375,13108.466796875,16276.2890625,17942.505859375,13299.2236328125,13638.6630859375,12378.9873046875,16618.201171875,20131.548828125,15102.7861328125,18979.40234375,12310.478515625,14787.572265625,12935.892578125,17477.244140625,17413.474609375,10462.4677734375,19752.40234375,9221.8505859375,14968.3427734375,14363.89453125,18084.169921875,13435.5634765625
2853,97.5,120,"[C20H31O2]+",303.23186,"C20H30O2_M+H; C20H32O3_M+H-H2O",NA,NA,NA,NA,13031.5341796875,14092.75390625,10952.21484375,11386.5625,11287.76953125,15667.82421875,15071.201171875,12161.44921875,15830.5615234375,18112.046875,19948.509765625,15742.822265625,17779.142578125,15344.6484375,10709.23046875,6007.77734375,13328.9931640625,6855.349609375,35038.62890625,10937.9111328125,19003.51953125,10445.302734375,21346.46875,63841.21875,13957.7890625,10791.1923828125,11491.2236328125,7766.85791015625,16407.4375,8696.3935546875,14366.7685546875,27175.08203125,19138.16015625,9900.7412109375,6018.32177734375,12765.4638671875,NA,NA,14016.732421875,27969.20703125,20640.509765625,15514.380859375,9678.4287109375,15067.0771484375,9207.8037109375,4943.66015625,8378.3173828125,9444.3828125,NA,NA,6745.18701171875,22364.326171875,5555.51904296875
2856,392.93241227202,407.827307952,"[C14H26NO6]+",304.17546,"C14H25NO6_M+H; C14H22O6_M+NH4",12935.26171875,12850.6416015625,NA,16139.591796875,83471.8046875,85585.5546875,83936.984375,77223.71875,75099.234375,90139.234375,78908.53125,84158.1015625,80168.953125,67304.265625,70373.421875,68055.84375,60606.74609375,67050.8515625,33591.296875,226221.265625,50758.30859375,84562.21875,71609.7421875,45108.734375,67082.609375,54732.5546875,86786.59375,71570.125,123909.9921875,119448.2109375,214266.515625,205193.125,132644.5,33327.19921875,24986.521484375,39794.73828125,29117.892578125,62996.58984375,50138.78515625,104369.484375,55960.09375,24567.34375,30446.05078125,32619.947265625,36361.10546875,123898.53125,110577.65625,84753.0625,92271.1796875,74937.8359375,85089.2578125,81148.6796875,162377.78125,65738.953125,39450.40625,48895.43359375,41956.515625
2858,37.5,45,"[C19H30NO2]+",304.2271,"C19H26O2_M+NH4; C19H31NO3_M+H-H2O",NA,NA,NA,NA,23927.046875,18976.0703125,19784.4765625,19529.646484375,17939.046875,18674.5625,23775.302734375,22972.271484375,25287.26953125,28483.66015625,27431.771484375,23213.2734375,31356.984375,28297.4296875,6538.22607421875,36628.2890625,11154.0576171875,34864.328125,39509.53125,11512.11328125,11573.1875,12177.119140625,5911.59228515625,11687.1240234375,11401.0615234375,10238.7939453125,11358.662109375,9003.3095703125,9469.3017578125,94710.8359375,68569.765625,89842.1875,54814.36328125,54834.28515625,25801.595703125,65340.50390625,35357.1640625,23018.873046875,21643.36328125,22168.435546875,26189.43359375,8161.37841796875,13595.796875,14912.0869140625,11651.19921875,11321.337890625,9225.6328125,14208.353515625,10791.9326171875,25246.078125,21495.048828125,9698.958984375,14682.984375
2859,337.5,347.5,"[C14H18NaO6]+",305.09956,"C14H18O6_M+Na",4206.58544921875,NA,NA,NA,13165.4375,11218.36328125,15852.408203125,15715.5810546875,14422.3310546875,15226.8994140625,17524.08984375,14006.0830078125,11321.3828125,15968.685546875,17532.001953125,14025.2890625,12224.3623046875,18216.5,16193.3583984375,13728.0390625,14358.5048828125,13646.345703125,14735.7919921875,11919.671875,12099.150390625,14237.8466796875,17890.64453125,19559.59765625,15930.1552734375,14562.2216796875,16825.384765625,16803.7421875,16837.515625,16335.93359375,13473.294921875,16625.837890625,17019.0390625,17125.34375,15255.8447265625,13604.509765625,12287.5634765625,15719.673828125,15501.9384765625,19335.91015625,12728.888671875,14827.7685546875,18562.880859375,16863.98828125,13745.5244140625,16808.4609375,15599.716796875,15007.279296875,15295.4892578125,21793.140625,12361.259765625,14802.060546875,14798.017578125
2860,202.20465228798,216.64619252802,"[C12H26NaO7]+",305.15707,"C12H26O7_M+Na",24762.26171875,18586.1015625,NA,11782.74609375,207575.53125,251623.015625,296556.0625,259916.5,275746.59375,248031.25,244726.1875,295982.65625,306351.34375,302223.375,305070.9375,351633.8125,359432.5,381571.90625,11447.421875,24089.970703125,8352.943359375,26529.982421875,20198.076171875,22308.15625,19467.373046875,26746.421875,31555.416015625,18994.119140625,36701.8515625,15459.3935546875,16705.349609375,7535.0283203125,17658.916015625,2661639,2960958.5,1940870.625,3035117,20458.7890625,14017.0419921875,12856.8046875,12805.80078125,11401.7197265625,13178.8408203125,23051.669921875,8815.1123046875,24850.443359375,18861.76171875,18217.044921875,12200.0673828125,9664.8359375,14148.537109375,10723.03125,13657.2568359375,26403.609375,9977.044921875,22731.06640625,13643.962890625
2861,140,155,"[C12H26NaO7]+",305.15707,"C12H26O7_M+Na",5645.3046875,6708.31982421875,NA,3737.22778320312,11869.298828125,12241.2099609375,9599.2802734375,14270.3798828125,10928.3232421875,14429.6201171875,13256.142578125,14170.8466796875,19478.578125,18557.431640625,21054.220703125,21879.44140625,20394.90625,26364.73046875,26736.91796875,NA,5028.4111328125,NA,NA,6140.73095703125,NA,14469.58203125,NA,NA,7884.01953125,44740.734375,NA,10655.1533203125,19524.341796875,6072.35693359375,21320.478515625,NA,24955.439453125,11641.87890625,15732.578125,41926.25,11800.4736328125,39743.41015625,33327.1875,6203.82421875,9109.779296875,25075.279296875,NA,NA,37191.171875,17891.162109375,47937.66796875,17791.396484375,11724.41796875,NA,28712.494140625,22956.939453125,NA
2862,118.47041920002,130.07672580798,"[C19H29O3]+",305.21112,"C19H30O4_M+H-H2O; C19H28O3_M+H",16225.1162109375,22065.2109375,NA,12329.109375,18608.626953125,22196.826171875,25104.8359375,33737.69921875,45204.77734375,38795.15625,43801.80859375,51371.48828125,61029.39453125,68513.5,67474.7421875,71175.796875,79695.15625,79485.1015625,6393.7568359375,NA,NA,NA,NA,5950.0009765625,NA,NA,5378.83740234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7663.88671875,NA,NA,6036.05126953125,5035.57080078125,7261.1455078125,NA,NA,NA,5351.20263671875,NA,NA,4808.50537109375,NA,NA,5196.791015625,5368.97265625,NA,5025.138671875,NA
2863,130.07672580798,151.588535904,"[C19H29O3]+",305.21112,"C19H30O4_M+H-H2O; C19H28O3_M+H",16225.1162109375,22065.2109375,NA,3330.54833984375,18608.626953125,22015.595703125,25104.8359375,33737.69921875,45204.77734375,38795.15625,37614.4921875,51371.48828125,61029.39453125,68513.5,67474.7421875,71175.796875,79695.15625,79485.1015625,NA,NA,NA,NA,7497.7734375,5305.263671875,NA,NA,5378.83740234375,6417.49853515625,NA,NA,NA,4374.52294921875,NA,NA,NA,NA,NA,5740.75341796875,NA,NA,5372.6337890625,5035.57080078125,NA,NA,NA,NA,5732.8994140625,5461.1923828125,5077.2529296875,NA,NA,NA,NA,7071.9501953125,NA,5066.1630859375,5620.44140625
2864,133.68779824002,146.98275358398,"[C20H28NNa]+",305.21139,"C20H28N_M+Na",5167.36474609375,18026.150390625,NA,5787.48583984375,17347.853515625,22015.595703125,25104.8359375,33737.69921875,45204.77734375,38795.15625,35696.98828125,51371.48828125,61029.39453125,63248.27734375,65214.32421875,71175.796875,79695.15625,79485.1015625,NA,NA,NA,NA,NA,5305.263671875,NA,NA,5378.83740234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5740.75341796875,NA,NA,NA,5035.57080078125,NA,NA,NA,NA,5351.20263671875,NA,5077.2529296875,NA,NA,NA,NA,7071.9501953125,NA,5066.1630859375,NA
2865,104.41825361598,133.68779824002,"[C20H28NNa]+",305.21139,"C20H28N_M+Na",14223.6640625,22065.2109375,NA,12329.109375,18207.81640625,22196.826171875,25104.8359375,33737.69921875,45204.77734375,38795.15625,43801.80859375,51371.48828125,61029.39453125,63248.27734375,67474.7421875,71175.796875,79695.15625,79485.1015625,6393.7568359375,NA,NA,NA,NA,5305.263671875,NA,NA,5378.83740234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7663.88671875,NA,6244.39697265625,6036.05126953125,5035.57080078125,NA,NA,NA,NA,5351.20263671875,NA,6383.42919921875,NA,NA,4710.123046875,6197.89990234375,7071.9501953125,NA,5066.1630859375,5009.9482421875
2866,107.646472464,118.47041920002,"[C19H29O3]+",305.21112,"C19H30O4_M+H-H2O; C19H28O3_M+H",16225.1162109375,22065.2109375,NA,12329.109375,18608.626953125,22196.826171875,25104.8359375,33737.69921875,45204.77734375,38795.15625,43801.80859375,51371.48828125,61029.39453125,68513.5,67474.7421875,71175.796875,79695.15625,79485.1015625,NA,NA,NA,NA,NA,5950.0009765625,NA,NA,NA,NA,NA,NA,NA,NA,5223.24560546875,NA,NA,NA,NA,7663.88671875,NA,NA,6036.05126953125,NA,NA,NA,NA,NA,6747.97119140625,NA,NA,4808.50537109375,NA,4710.123046875,6197.89990234375,NA,NA,NA,NA
2867,87.26633147202,107.646472464,"[C19H29O3]+",305.21112,"C19H30O4_M+H-H2O; C19H28O3_M+H",7166.52783203125,14942.0517578125,NA,7260.2822265625,14932.109375,22196.826171875,21883.744140625,24689.03515625,31445.935546875,36746.828125,43801.80859375,48328.08984375,48051.4609375,58604.69140625,58170.3125,55892.59765625,59997.26171875,61523.72265625,7867.2822265625,NA,6582.9306640625,8634.68359375,NA,10243.4248046875,NA,6543.54931640625,6214.4365234375,NA,6192.86572265625,NA,NA,7394.76806640625,5223.24560546875,7215.91845703125,NA,NA,6068.42919921875,8024.701171875,6690.22900390625,6758.3154296875,7282.52978515625,6449.33056640625,NA,NA,NA,NA,6025.15966796875,7148.82763671875,7127.67431640625,7059.9736328125,NA,4710.123046875,6197.89990234375,5157.59130859375,NA,5787.8359375,5009.9482421875
2868,84.50656393602,104.41825361598,"[C20H28NNa]+",305.21139,"C20H28N_M+Na",10110.5224609375,14942.0517578125,NA,7260.2822265625,12921.40234375,19103.236328125,18328.8359375,24122.087890625,25523.306640625,36746.828125,32958.23828125,36870.12109375,41601.40234375,42329.984375,45426.41796875,47614.390625,46812.015625,48960.8125,NA,NA,6582.9306640625,8634.68359375,NA,NA,NA,NA,6214.4365234375,NA,NA,NA,NA,5520.18115234375,6155.0625,7215.91845703125,NA,NA,6068.42919921875,8024.701171875,NA,6758.3154296875,7282.52978515625,5341.4345703125,NA,NA,NA,NA,6025.15966796875,7148.82763671875,NA,NA,NA,4710.123046875,6197.89990234375,5157.59130859375,NA,NA,5009.9482421875
2869,162.5,182.5,"[C15H22ClNNaO2]+",306.12312,"C15H22ClNO2_M+Na",NA,NA,NA,NA,18366.67578125,19263.064453125,17944.814453125,17174.3203125,15031.6181640625,18597.890625,19690.990234375,22016.654296875,19455.158203125,19112.84375,19015.6796875,18147.857421875,11722.2041015625,17341.3046875,20455.6875,19496.28125,21514.826171875,19521.662109375,20824.6171875,9647.3056640625,19196.6796875,18231.982421875,12937.564453125,13916.515625,8183.7919921875,19616.98828125,12922.73828125,10518.189453125,18933.109375,9964.9326171875,20450.87109375,12788.0751953125,19118.451171875,15701.0068359375,17317.91015625,16436.39453125,21873.65625,13552.0625,25010.099609375,11881.7177734375,21701.447265625,12665.30859375,12477.287109375,12311.330078125,19752.994140625,20762.267578125,19346.017578125,21763.50390625,21141.60546875,20109.85546875,19899.34765625,15827.943359375,18739.171875
